data,orario,ora,min,sec,PV3_RTD_0_SUD,PV3_RTD_1_EST,PV3_RTD_2_centro,PV3_RTD_3,PV3_max_RTD,PV4_RTD_0,PV4_RTD_1,PV4_RTD_2,PV4_RTD_3,PV4_max_RTD,PV5_RTD_0,PV5_RTD_1,PV5_RTD_2,PV5_RTD_3,PV6_RTD_0,PV6_RTD_1,PV6_RTD_2,PV6_RTD_3,PV6_max_RTD,PV1_RTD_0_SUD,PV1_RTD_1_EST,PV1_RTD_2_centro,PV1_RTD_3,PV2_RTD_0_SUD,PV_RTD_1_EST,PV2_RTD_2_centro,PV2_RTD_3,PV2_max_RTD,ET,after_Sav_data
04/08/2023,00:21:36,0.000000,21.000000,35.000000,21.992366,22.156972,21.994127,-242.027870,22.156972,1255.184393,23.471635,23.255585,23.823562,1255.184393,24.569813,-242.027870,23.947574,25.974179,24.215583,23.633832,24.611665,23.712767,24.611665,22.643665,22.338759,22.175491,-242.027870,22.048335,22.004054,21.933319,-242.027870,22.048335,4.512203,0.000000
04/08/2023,00:21:40,0.000000,21.000000,40.000000,21.993286,22.156206,21.992747,1254.963860,1254.963860,-242.027870,23.462274,23.256046,23.820339,23.820339,24.569506,-242.027870,23.948188,25.976483,24.214662,23.628769,24.609977,23.714609,24.609977,22.641211,22.339372,22.181627,-242.027870,22.050328,22.002520,21.932859,1255.375790,1255.375790,4.315325,0.001000
04/08/2023,00:21:44,0.000000,21.000000,44.000000,21.994053,22.151911,21.993974,-242.027870,22.151911,-242.027870,23.451993,23.254664,23.819111,23.819111,24.570581,-242.027870,23.950951,25.977251,24.213435,23.623399,24.607368,23.717987,24.607368,22.640290,22.338759,22.192212,1255.530602,22.051095,21.999913,21.931325,1255.375790,1255.375790,4.337311,0.000999
04/08/2023,00:21:49,0.000000,21.000000,49.000000,21.996353,22.155899,21.998881,1254.963860,1254.963860,1255.184393,23.443093,23.255432,23.813431,1255.184393,24.571655,-242.027870,23.954328,25.979401,24.215123,23.618796,24.604912,23.717065,24.604912,22.640597,22.337685,22.197428,-242.027870,22.054316,21.997306,21.929331,1255.375790,1255.375790,4.381284,0.000000
04/08/2023,00:21:53,0.000000,21.000000,53.000000,21.998040,22.158199,22.001795,-242.027870,22.158199,1255.184393,23.434499,23.256199,23.809440,1255.184393,24.571655,-242.027870,23.955709,25.982625,24.214662,23.616341,24.603223,23.712153,24.603223,22.641364,22.338145,22.200496,1255.530602,22.058304,21.994545,21.929791,-242.027870,22.058304,4.525296,0.001001
04/08/2023,00:21:57,0.000000,21.000000,57.000000,22.003407,22.158046,22.002715,1254.963860,1254.963860,1255.184393,23.426520,23.257120,23.807445,1255.184393,24.570274,-242.027870,23.955709,25.983700,24.215430,23.618642,24.600307,23.720903,24.600307,22.641517,22.339679,22.205558,1255.530602,22.061219,21.995005,21.930098,-242.027870,22.061219,4.329317,0.000000
04/08/2023,00:22:02,0.000000,22.000000,2.000000,22.003867,22.157279,22.004095,-242.027870,22.157279,1255.184393,23.425139,23.255739,23.810515,1255.184393,24.567664,-242.027870,23.956477,25.985543,24.216350,23.625700,24.600000,23.717679,24.600000,22.643205,22.340140,22.211847,-242.027870,22.063673,21.993931,21.931632,1255.375790,1255.375790,4.381284,0.000000
04/08/2023,00:22:06,0.000000,22.000000,6.000000,22.004941,22.154212,22.000261,1254.963860,1254.963860,1255.184393,23.420996,23.254664,23.810361,1255.184393,24.565514,-242.027870,23.956477,25.988768,24.219266,23.632451,24.602917,23.712613,24.602917,22.644432,22.339833,22.213075,1255.530602,22.065053,21.992704,21.930865,1255.375790,1255.375790,4.541186,0.000000
04/08/2023,00:22:11,0.000000,22.000000,11.000000,22.005707,22.149151,21.997654,1254.963860,1254.963860,1255.184393,23.422223,23.254204,23.811589,1255.184393,24.564439,-242.027870,23.956323,25.991993,24.219419,23.633218,24.606140,23.712153,24.606140,22.645199,22.341214,22.215069,1255.530602,22.064593,21.991784,21.930865,1255.375790,1255.375790,4.308329,0.000999
04/08/2023,00:22:15,0.000000,22.000000,15.000000,22.006014,22.145623,21.995047,-242.027870,22.145623,-242.027870,23.420842,23.252516,23.809440,23.809440,24.564593,-242.027870,23.958165,25.995372,24.220033,23.623859,24.606140,23.705705,24.606140,22.647194,22.342134,22.222892,1255.530602,22.063826,21.990404,21.930405,1255.375790,1255.375790,4.364295,0.000999
04/08/2023,00:22:20,0.000000,22.000000,20.000000,22.005861,22.145010,21.994434,-242.027870,22.145010,1255.184393,23.414704,23.251748,23.807752,1255.184393,24.564439,-242.027870,23.957551,26.000132,24.220340,23.621711,24.604912,23.699103,24.604912,22.648114,22.342595,22.228568,1255.530602,22.063059,21.992244,21.931785,1255.375790,1255.375790,4.525194,0.001000
04/08/2023,00:22:24,0.000000,22.000000,24.000000,22.004174,22.149611,21.996734,-242.027870,22.149611,1255.184393,23.410561,23.249753,23.803300,1255.184393,24.562290,-242.027870,23.955863,26.001975,24.221721,23.619103,24.609363,23.697107,24.609363,22.650109,22.343208,22.234551,-242.027870,22.061832,21.993931,21.931018,1255.375790,1255.375790,4.312383,0.000000
04/08/2023,00:22:28,0.000000,22.000000,28.000000,22.002027,22.153445,21.997348,-242.027870,22.153445,1255.184393,23.406418,23.248065,23.799924,1255.184393,24.559680,-242.027870,23.956170,26.005200,24.222335,23.612352,24.609670,23.698642,24.609670,22.651183,22.343669,22.238386,1255.530602,22.059838,21.996385,21.931171,1255.375790,1255.375790,4.468345,0.000999
04/08/2023,00:22:33,0.000000,22.000000,33.000000,21.999113,22.155285,21.998268,1254.963860,1254.963860,1255.184393,23.398899,23.246070,23.795472,1255.184393,24.558298,-242.027870,23.955556,26.008271,24.222795,23.610204,24.607828,23.692194,24.607828,22.653024,22.345510,22.251272,-242.027870,22.063519,22.002674,21.931785,1255.375790,1255.375790,4.533191,0.000000
04/08/2023,00:22:37,0.000000,22.000000,37.000000,21.998960,22.158813,21.999648,1254.963860,1254.963860,-242.027870,23.390459,23.243768,23.792249,23.792249,24.555381,-242.027870,23.955556,26.011496,24.222335,23.622938,24.608902,23.692808,24.608902,22.654865,22.344896,22.261397,1255.530602,22.071649,22.007582,21.936233,1255.375790,1255.375790,4.323430,0.001000
04/08/2023,00:22:42,0.000000,22.000000,42.000000,21.999573,22.164948,22.004402,-242.027870,22.164948,1255.184393,23.384168,23.242079,23.788872,1255.184393,24.551390,-242.027870,23.956016,26.015182,24.221721,23.622785,24.610744,23.694344,24.610744,22.658240,22.347198,22.267993,-242.027870,22.080851,22.009269,21.942368,-242.027870,22.080851,4.616138,0.001000
04/08/2023,00:22:46,0.000000,22.000000,46.000000,22.002027,22.177524,22.010843,-242.027870,22.177524,-242.027870,23.383707,23.239470,23.789946,23.789946,24.550622,-242.027870,23.958472,26.015950,24.222028,23.620790,24.610284,23.710003,24.610284,22.660694,22.350880,22.278578,-242.027870,22.087294,22.012337,21.948657,-242.027870,22.087294,4.506229,0.001000
04/08/2023,00:22:51,0.000000,22.000000,51.000000,22.003714,22.186573,22.016977,1254.963860,1254.963860,1255.184393,23.384935,23.239010,23.792556,1255.184393,24.548780,-242.027870,23.961081,26.016257,24.222488,23.623552,24.612279,23.705244,24.612279,22.662689,22.350727,22.286095,-242.027870,22.093429,22.012183,21.953412,-242.027870,22.093429,4.318323,0.000000
04/08/2023,00:22:55,0.000000,22.000000,55.000000,22.003407,22.190561,22.021271,1254.963860,1254.963860,1255.184393,23.390152,23.239624,23.790714,1255.184393,24.547705,-242.027870,23.964765,26.015489,24.222488,23.636747,24.614428,23.704476,24.614428,22.665604,22.352721,22.289623,-242.027870,22.097110,22.014484,21.957093,-242.027870,22.097110,4.326539,0.000000
04/08/2023,00:22:59,0.000000,22.000000,59.000000,22.001260,22.192708,22.025259,1254.963860,1254.963860,-242.027870,23.395523,23.238243,23.793016,23.793016,24.547398,-242.027870,23.965225,26.012111,24.222488,23.636901,24.618112,23.706165,24.618112,22.668825,22.354716,22.286248,-242.027870,22.098490,22.015404,21.956326,1255.375790,1255.375790,4.411291,0.000000
04/08/2023,00:23:04,0.000000,23.000000,4.000000,22.002487,22.191788,22.026486,-242.027870,22.191788,-242.027870,23.400894,23.237629,23.792863,23.792863,24.548626,-242.027870,23.967528,26.010575,24.224790,23.633985,24.618419,23.708161,24.618419,22.669746,22.356250,22.282413,-242.027870,22.100024,22.016631,21.956480,1255.375790,1255.375790,4.518199,0.000000
04/08/2023,00:23:08,0.000000,23.000000,8.000000,22.002947,22.193015,22.028019,1254.963860,1254.963860,1255.184393,23.400433,23.237782,23.795012,1255.184393,24.551697,-242.027870,23.969676,26.009193,24.224483,23.625854,24.618879,23.708007,24.618879,22.673581,22.358398,22.282413,1255.530602,22.100791,22.017858,21.957553,1255.375790,1255.375790,4.396398,0.000000
04/08/2023,00:23:13,0.000000,23.000000,13.000000,22.009234,22.194548,22.028633,1254.963860,1254.963860,-242.027870,23.396290,23.237629,23.792556,23.792556,24.554307,-242.027870,23.969983,26.009500,24.225250,23.621864,24.616577,23.705090,24.616577,22.675883,22.359626,22.279805,1255.530602,22.105546,22.021232,21.958780,1255.375790,1255.375790,4.374288,0.001000
04/08/2023,00:23:17,0.000000,23.000000,17.000000,22.013375,22.193782,22.028786,-242.027870,22.193782,1255.184393,23.389385,23.235634,23.793170,1255.184393,24.554767,-242.027870,23.971211,26.010114,24.223409,23.618642,24.613967,23.702481,24.613967,22.676189,22.359472,22.278731,1255.530602,22.109381,22.025374,21.960007,1255.375790,1255.375790,4.359299,0.000999
04/08/2023,00:23:21,0.000000,23.000000,21.000000,22.020889,22.192555,22.030013,1254.963860,1254.963860,-242.027870,23.382786,23.234866,23.792249,23.792249,24.554921,-242.027870,23.971211,26.013954,24.222795,23.611584,24.611819,23.700485,24.611819,22.678491,22.359166,22.277964,1255.530602,22.113522,22.028134,21.961081,1255.375790,1255.375790,4.339309,0.001000
04/08/2023,00:23:26,0.000000,23.000000,26.000000,22.031470,22.194548,22.033080,-242.027870,22.194548,-242.027870,23.372966,23.234713,23.791174,23.791174,24.552464,-242.027870,23.971058,26.016718,24.221721,23.607595,24.611512,23.694651,24.611512,22.679411,22.360700,22.279652,1255.530602,22.119351,22.033503,21.962615,-242.027870,22.119351,4.482223,0.000000
04/08/2023,00:23:30,0.000000,23.000000,30.000000,22.040978,22.194702,22.034000,-242.027870,22.194702,-242.027870,23.363912,23.233025,23.790407,23.790407,24.551390,-242.027870,23.972286,26.020403,24.220033,23.604220,24.611512,23.691427,24.611512,22.680025,22.360240,22.286248,1255.530602,22.123032,22.035650,21.964456,1255.375790,1255.375790,4.388280,0.000998
04/08/2023,00:23:35,0.000000,23.000000,35.000000,22.046652,22.194548,22.035227,1254.963860,1254.963860,1255.184393,23.354859,23.234099,23.791788,1255.184393,24.548165,-242.027870,23.975969,26.022553,24.220186,23.597315,24.614581,23.688049,24.614581,22.681252,22.360546,22.292231,-242.027870,22.123339,22.039638,21.966296,-242.027870,22.123339,4.381285,0.000999
04/08/2023,00:23:39,0.000000,23.000000,39.000000,22.051712,22.191788,22.035074,1254.963860,1254.963860,1255.184393,23.347954,23.233025,23.793323,1255.184393,24.547398,-242.027870,23.977965,26.025318,24.219726,23.596855,24.616116,23.686053,24.616116,22.684781,22.361467,22.292538,-242.027870,22.123799,22.041172,21.970591,1255.375790,1255.375790,4.326317,0.001001
04/08/2023,00:23:43,0.000000,23.000000,43.000000,22.053706,22.190101,22.035227,1254.963860,1254.963860,-242.027870,23.343811,23.231643,23.790714,23.790714,24.544634,-242.027870,23.975816,26.026393,24.219266,23.596702,24.616577,23.684211,24.616577,22.684627,22.361314,22.288703,-242.027870,22.119044,22.044239,21.971818,1255.375790,1255.375790,4.415263,0.001000
04/08/2023,00:23:48,0.000000,23.000000,48.000000,22.052019,22.188874,22.034920,-242.027870,22.188874,1255.184393,23.349642,23.231336,23.790714,1255.184393,24.544788,-242.027870,23.977351,26.023321,24.217578,23.603913,24.619032,23.685746,24.619032,22.687082,22.361007,22.282720,-242.027870,22.115516,22.045620,21.971971,-242.027870,22.115516,4.313353,0.000999
04/08/2023,00:23:52,0.000000,23.000000,52.000000,22.048645,22.189641,22.033694,-242.027870,22.189641,-242.027870,23.355166,23.231336,23.788565,23.788565,24.546170,-242.027870,23.975969,26.023014,24.217424,23.600537,24.618879,23.681294,24.618879,22.688003,22.360853,22.276277,1255.530602,22.109381,22.043166,21.971818,1255.375790,1255.375790,4.380285,0.001000
04/08/2023,00:23:56,0.000000,23.000000,56.000000,22.047419,22.190101,22.035074,1254.963860,1254.963860,-242.027870,23.354859,23.230416,23.786876,23.786876,24.544634,-242.027870,23.973053,26.022707,24.214662,23.606675,24.617651,23.680220,24.617651,22.689383,22.361774,22.274589,-242.027870,22.104626,22.045466,21.971358,-242.027870,22.104626,4.443247,0.000999
04/08/2023,00:24:01,0.000000,24.000000,1.000000,22.046038,22.189180,22.035074,1254.963860,1254.963860,1255.184393,23.356393,23.229495,23.786109,1255.184393,24.542638,-242.027870,23.969983,26.022861,24.216350,23.613272,24.619032,23.678838,24.619032,22.690304,22.363462,22.271521,1255.530602,22.106620,22.049607,21.971511,-242.027870,22.106620,4.490215,0.000000
04/08/2023,00:24:05,0.000000,24.000000,5.000000,22.050026,22.190867,22.036147,1254.963860,1254.963860,1255.184393,23.353631,23.228574,23.785035,1255.184393,24.541103,-242.027870,23.968602,26.021939,24.216197,23.604373,24.620874,23.687128,24.620874,22.690150,22.363308,22.271521,1255.530602,22.109381,22.054516,21.971358,-242.027870,22.109381,4.329315,0.001001
04/08/2023,00:24:10,0.000000,24.000000,10.000000,22.057386,22.195929,22.037221,1254.963860,1254.963860,-242.027870,23.349642,23.231643,23.788565,23.788565,24.537726,-242.027870,23.970597,26.021478,24.218345,23.608823,24.623637,23.688203,24.623637,22.691531,22.363155,22.269834,-242.027870,22.114136,22.060651,21.975346,1255.375790,1255.375790,4.534190,0.000000
04/08/2023,00:24:14,0.000000,24.000000,14.000000,22.064594,22.203444,22.043509,-242.027870,22.203444,1255.184393,23.350716,23.231336,23.790714,1255.184393,24.538954,-242.027870,23.972900,26.020096,24.220800,23.628615,24.627628,23.688970,24.627628,22.693219,22.364075,22.271828,1255.530602,22.119964,22.066019,21.982095,1255.375790,1255.375790,4.510204,0.000000
04/08/2023,00:24:19,0.000000,24.000000,19.000000,22.073488,22.208045,22.049336,-242.027870,22.208045,1255.184393,23.355166,23.231950,23.793477,1255.184393,24.541103,-242.027870,23.974742,26.018100,24.222948,23.636287,24.632846,23.688203,24.632846,22.695367,22.365149,22.281492,1255.530602,22.127480,22.068933,21.989764,1255.375790,1255.375790,4.314325,0.000000
04/08/2023,00:24:23,0.000000,24.000000,23.000000,22.078396,22.212953,22.054704,1254.963860,1254.963860,1255.184393,23.366061,23.233332,23.799463,1255.184393,24.539107,-242.027870,23.976583,26.014568,24.225403,23.654085,24.639139,23.692501,24.639139,22.697208,22.364996,22.293611,1255.530602,22.133615,22.071387,21.994059,1255.375790,1255.375790,4.543183,0.000000
04/08/2023,00:24:27,0.000000,24.000000,27.000000,22.081463,22.215560,22.057618,1254.963860,1254.963860,-242.027870,23.372505,23.234406,23.803147,23.803147,24.540950,-242.027870,23.979193,26.011036,24.229239,23.660989,24.647581,23.698949,24.647581,22.699202,22.365917,22.299748,1255.530602,22.134229,22.071541,21.996820,1255.375790,1255.375790,4.298335,0.001001
04/08/2023,00:24:32,0.000000,24.000000,32.000000,22.085450,22.216481,22.060992,1254.963860,1254.963860,-242.027870,23.377723,23.238550,23.806984,23.806984,24.542638,-242.027870,23.978732,26.011804,24.233076,23.659148,24.652339,23.700331,24.652339,22.701350,22.366530,22.303429,1255.530602,22.134843,22.067860,21.999121,-242.027870,22.134843,4.331315,0.000000
04/08/2023,00:24:36,0.000000,24.000000,36.000000,22.087137,22.217708,22.062679,1254.963860,1254.963860,-242.027870,23.377262,23.240852,23.804068,23.804068,24.541564,-242.027870,23.977965,26.015489,24.234917,23.652090,24.653413,23.696340,24.653413,22.703037,22.366991,22.306958,1255.530602,22.135916,22.064945,21.999887,1255.375790,1255.375790,4.326318,0.000999
04/08/2023,00:24:41,0.000000,24.000000,41.000000,22.089590,22.216941,22.068660,-242.027870,22.216941,1255.184393,23.375421,23.242540,23.802840,1255.184393,24.541257,-242.027870,23.977197,26.018407,24.236451,23.648101,24.654488,23.694497,24.654488,22.703805,22.368218,22.306037,1255.530602,22.135763,22.062491,21.998047,-242.027870,22.135763,4.592273,0.000999
04/08/2023,00:24:45,0.000000,24.000000,45.000000,22.094344,22.220622,22.072034,1254.963860,1254.963860,1255.184393,23.374500,23.248372,23.800691,1255.184393,24.541871,-242.027870,23.977811,26.020403,24.238599,23.657000,24.654488,23.698489,24.654488,22.707793,22.369753,22.304657,1255.530602,22.136070,22.063565,21.998047,-242.027870,22.136070,4.316350,0.000998
04/08/2023,00:24:49,0.000000,24.000000,49.000000,22.098792,22.222309,22.076175,1254.963860,1254.963860,1255.184393,23.379871,23.248832,23.796854,1255.184393,24.544174,-242.027870,23.977811,26.020557,24.241822,23.664212,24.655255,23.695418,24.655255,22.707947,22.371133,22.306498,1255.530602,22.138677,22.066326,21.998354,1255.375790,1255.375790,4.321321,0.001000
04/08/2023,00:24:54,0.000000,24.000000,54.000000,22.102625,22.222462,22.079702,1254.963860,1254.963860,1255.184393,23.383861,23.250827,23.795012,1255.184393,24.545556,-242.027870,23.979500,26.021632,24.244584,23.672190,24.654641,23.688510,24.654641,22.711169,22.371901,22.310640,-242.027870,22.139904,22.066326,22.002648,1255.375790,1255.375790,4.361296,0.001000
04/08/2023,00:24:58,0.000000,24.000000,58.000000,22.101552,22.219855,22.079242,1254.963860,1254.963860,1255.184393,23.384014,23.252055,23.791481,1255.184393,24.547398,-242.027870,23.980421,26.021478,24.246579,23.676486,24.655869,23.697261,24.655869,22.713317,22.374049,22.310179,1255.530602,22.139597,22.065866,22.004642,1255.375790,1255.375790,4.507206,0.000000
04/08/2023,00:25:03,0.000000,25.000000,3.000000,22.099712,22.216941,22.082309,-242.027870,22.216941,1255.184393,23.393528,23.252669,23.790100,1255.184393,24.548012,-242.027870,23.984258,26.023628,24.250875,23.676793,24.654488,23.692962,24.654488,22.714851,22.374662,22.306958,1255.530602,22.140364,22.070314,22.004796,1255.375790,1255.375790,4.302333,0.000999
04/08/2023,00:25:07,0.000000,25.000000,7.000000,22.098178,22.215407,22.086603,-242.027870,22.215407,1255.184393,23.401968,23.254357,23.791635,1255.184393,24.550468,-242.027870,23.985486,26.021325,24.252563,23.697200,24.658479,23.692808,24.658479,22.718072,22.377271,22.306498,1255.530602,22.138677,22.071541,22.008017,-242.027870,22.138677,4.392434,0.001000
04/08/2023,00:25:11,0.000000,25.000000,11.000000,22.098178,22.213413,22.090284,1254.963860,1254.963860,1255.184393,23.410407,23.254664,23.794398,1255.184393,24.550161,-242.027870,23.986253,26.018100,24.256092,23.705946,24.660781,23.696800,24.660781,22.719453,22.379266,22.305731,1255.530602,22.136376,22.073688,22.008937,1255.375790,1255.375790,4.530192,0.000000
04/08/2023,00:25:16,0.000000,25.000000,16.000000,22.098025,22.214027,22.092584,1254.963860,1254.963860,1255.184393,23.416546,23.253743,23.795472,1255.184393,24.551697,-242.027870,23.987634,26.011650,24.259008,23.699655,24.662469,23.699257,24.662469,22.722215,22.381720,22.305731,1255.530602,22.132235,22.074608,22.007557,-242.027870,22.132235,4.310330,0.000999
04/08/2023,00:25:20,0.000000,25.000000,20.000000,22.094038,22.218475,22.094118,1254.963860,1254.963860,1255.184393,23.423758,23.254971,23.791942,1255.184393,24.556149,-242.027870,23.989169,26.009500,24.260542,23.695512,24.662930,23.702481,24.662930,22.724056,22.382334,22.301589,-242.027870,22.126713,22.075682,22.008017,-242.027870,22.126713,4.419361,0.000000
04/08/2023,00:25:25,0.000000,25.000000,25.000000,22.090817,22.220468,22.095191,-242.027870,22.220468,-242.027870,23.425599,23.254511,23.792709,23.792709,24.557991,-242.027870,23.990858,26.006889,24.262844,23.693824,24.662469,23.705397,24.662469,22.724363,22.384789,22.302049,-242.027870,22.122572,22.079517,22.008017,1255.375790,1255.375790,4.327317,0.001000
04/08/2023,00:25:29,0.000000,25.000000,29.000000,22.087290,22.223689,22.095191,1254.963860,1254.963860,1255.184393,23.427134,23.253590,23.796086,1255.184393,24.559066,-242.027870,23.991779,26.007657,24.262383,23.695512,24.664618,23.700945,24.664618,22.725743,22.384636,22.310640,1255.530602,22.119504,22.080897,22.010931,-242.027870,22.119504,4.335314,0.001000
04/08/2023,00:25:33,0.000000,25.000000,33.000000,22.084683,22.227830,22.098105,-242.027870,22.227830,-242.027870,23.426520,23.253283,23.796700,23.796700,24.559220,-242.027870,23.992700,26.007350,24.264685,23.688454,24.667841,23.704937,24.667841,22.727584,22.384943,22.316316,1255.530602,22.121805,22.079823,22.015226,1255.375790,1255.375790,4.523197,0.000000
04/08/2023,00:25:38,0.000000,25.000000,38.000000,22.083303,22.235346,22.101479,-242.027870,22.235346,1255.184393,23.428515,23.253590,23.796086,1255.184393,24.560141,-242.027870,23.995155,26.005968,24.265759,23.682930,24.668148,23.715223,24.668148,22.729426,22.387091,22.324600,1255.530602,22.123645,22.078750,22.016146,1255.375790,1255.375790,4.344411,0.000999
04/08/2023,00:25:42,0.000000,25.000000,42.000000,22.083150,22.244702,22.102553,-242.027870,22.244702,-242.027870,23.430356,23.252055,23.796240,23.796240,24.562597,-242.027870,23.996997,26.005200,24.264838,23.679862,24.668455,23.709236,24.668455,22.731420,22.388779,22.326440,1255.530602,22.128094,22.084118,22.020288,1255.375790,1255.375790,4.325318,0.000000
04/08/2023,00:25:46,0.000000,25.000000,46.000000,22.085603,22.249149,22.102399,-242.027870,22.249149,-242.027870,23.428361,23.252823,23.798696,23.798696,24.565821,-242.027870,23.997765,26.004432,24.266526,23.676179,24.667227,23.708621,24.667227,22.733568,22.390313,22.324600,-242.027870,22.130241,22.087032,22.024276,1255.375790,1255.375790,4.328317,0.001001
04/08/2023,00:25:51,0.000000,25.000000,51.000000,22.089897,22.250990,22.106694,-242.027870,22.250990,1255.184393,23.428361,23.252669,23.798542,1255.184393,24.569659,-242.027870,23.997611,26.002436,24.265452,23.672650,24.664004,23.706319,24.664004,22.735562,22.392308,22.328281,-242.027870,22.130088,22.088413,22.026883,-242.027870,22.130088,4.563171,0.000000
04/08/2023,00:25:55,0.000000,25.000000,55.000000,22.091737,22.253291,22.107460,1254.963860,1254.963860,1255.184393,23.431737,23.252516,23.800231,1255.184393,24.570734,-242.027870,23.996383,26.005661,24.267140,23.673417,24.661088,23.704476,24.661088,22.739705,22.395530,22.329815,-242.027870,22.132235,22.088873,22.026730,1255.375790,1255.375790,4.331315,0.000998
04/08/2023,00:26:00,0.000000,26.000000,0.000000,22.092351,22.255438,22.108687,1254.963860,1254.963860,-242.027870,23.438182,23.252976,23.801305,23.801305,24.572423,-242.027870,23.997918,26.007043,24.268214,23.667894,24.661395,23.705090,24.661395,22.740932,22.397218,22.331196,-242.027870,22.137603,22.090253,22.029338,1255.375790,1255.375790,4.338311,0.001000
04/08/2023,00:26:04,0.000000,26.000000,4.000000,22.093884,22.258199,22.111601,-242.027870,22.258199,1255.184393,23.439410,23.252823,23.801305,1255.184393,24.575801,-242.027870,23.999300,26.004739,24.269442,23.662524,24.660013,23.703095,24.660013,22.743387,22.399826,22.341781,1255.530602,22.148034,22.093167,22.031485,1255.375790,1255.375790,4.388281,0.001000
04/08/2023,00:26:09,0.000000,26.000000,9.000000,22.095111,22.260346,22.115435,-242.027870,22.260346,1255.184393,23.441712,23.251441,23.801919,1255.184393,24.579639,-242.027870,23.997151,26.005661,24.270209,23.666973,24.661088,23.703095,24.661088,22.746455,22.403048,22.347611,-242.027870,22.154783,22.096388,22.033939,1255.375790,1255.375790,4.568301,0.000998
04/08/2023,00:26:13,0.000000,26.000000,13.000000,22.095725,22.260653,22.115129,-242.027870,22.260653,-242.027870,23.443093,23.252516,23.803454,23.803454,24.580407,-242.027870,23.995462,26.003050,24.270516,23.668047,24.662469,23.698949,24.662469,22.748910,22.405657,22.347150,1255.530602,22.160918,22.098076,22.037007,-242.027870,22.160918,4.323320,0.000998
04/08/2023,00:26:17,0.000000,26.000000,17.000000,22.097718,22.258505,22.113748,1254.963860,1254.963860,1255.184393,23.442325,23.252516,23.807598,1255.184393,24.581328,-242.027870,23.994848,25.999825,24.269749,23.666360,24.660013,23.701713,24.660013,22.750904,22.408879,22.346537,1255.530602,22.164446,22.097462,22.039461,1255.375790,1255.375790,4.343511,0.000999
04/08/2023,00:26:22,0.000000,26.000000,22.000000,22.096645,22.257585,22.114055,1254.963860,1254.963860,-242.027870,23.443400,23.253130,23.810668,23.810668,24.581635,-242.027870,23.994541,25.996907,24.270362,23.664058,24.657558,23.700024,24.657558,22.752132,22.410720,22.346077,-242.027870,22.165673,22.096695,22.039615,1255.375790,1255.375790,4.370292,0.000000
04/08/2023,00:26:26,0.000000,26.000000,26.000000,22.095265,22.256358,22.115129,1254.963860,1254.963860,-242.027870,23.441405,23.253743,23.810668,23.810668,24.582709,-242.027870,23.995155,25.999364,24.270976,23.666666,24.657711,23.699257,24.657711,22.752899,22.412254,22.343315,-242.027870,22.166287,22.098996,22.037774,1255.375790,1255.375790,4.592155,0.000999
04/08/2023,00:26:31,0.000000,26.000000,31.000000,22.095725,22.254211,22.117582,1254.963860,1254.963860,1255.184393,23.443400,23.254204,23.814506,1255.184393,24.581328,-242.027870,23.996230,25.997522,24.271437,23.672957,24.660474,23.699871,24.660474,22.754433,22.412715,22.339173,1255.530602,22.164139,22.097769,22.036240,-242.027870,22.164139,4.313327,0.000998
04/08/2023,00:26:35,0.000000,26.000000,35.000000,22.095111,22.251450,22.116356,-242.027870,22.251450,-242.027870,23.446929,23.254511,23.814813,23.814813,24.583938,-242.027870,23.998686,25.995372,24.272971,23.672037,24.661548,23.702020,24.661548,22.754740,22.413175,22.334264,1255.530602,22.159998,22.096849,22.032099,1255.375790,1255.375790,4.325327,0.001000
04/08/2023,00:26:39,0.000000,26.000000,39.000000,22.094191,22.251450,22.115282,1254.963860,1254.963860,-242.027870,23.445241,23.255892,23.816808,23.816808,24.585473,-242.027870,24.001141,25.993068,24.274505,23.665286,24.661241,23.700792,24.661241,22.753973,22.413328,22.329509,1255.530602,22.155703,22.095161,22.028111,1255.375790,1255.375790,4.375413,0.000990
04/08/2023,00:26:44,0.000000,26.000000,44.000000,22.091891,22.251910,22.116509,1254.963860,1254.963860,-242.027870,23.444167,23.256046,23.817115,23.817115,24.587469,-242.027870,24.003751,25.993068,24.274505,23.659302,24.656944,23.700024,24.656944,22.753973,22.416090,22.324906,1255.530602,22.152482,22.101450,22.027190,1255.375790,1255.375790,4.525356,0.000984
04/08/2023,00:26:48,0.000000,26.000000,48.000000,22.091124,22.255438,22.120036,-242.027870,22.255438,-242.027870,23.444167,23.255892,23.814506,23.814506,24.588697,-242.027870,24.000988,25.993682,24.274505,23.650556,24.653106,23.698642,24.653106,22.753512,22.415016,22.334418,1255.530602,22.155550,22.104518,22.030718,1255.375790,1255.375790,4.556176,0.000999
04/08/2023,00:26:53,0.000000,26.000000,53.000000,22.088670,22.258045,22.124484,1254.963860,1254.963860,-242.027870,23.449077,23.258501,23.814506,23.814506,24.588697,-242.027870,23.998839,25.992607,24.271437,23.646260,24.650037,23.704323,24.650037,22.754433,22.417164,22.337793,-242.027870,22.160765,22.107278,22.035320,-242.027870,22.160765,4.415391,0.000000
